lakeid,sampledate,avsnow,totice,whiteice,extcoef,lakeid,sampledate,depth,o2,deck,light,frlight,,sampledate,avsnow,totice,whiteice,extcoef
,,,,,,SP,4/1/96,1,10.7,1559,0.62,0,,,,,,
,,,,,,SP,4/1/96,2,9.8,1567,0.86,0.001,,,,,,
,,,,,,SP,4/1/96,3,9.4,1927,0.78,0,,,,,,
,,,,,,SP,4/1/96,4,9.1,,,,,,,,,
,,,,,,SP,4/1/96,5,8.9,,,,,,,,,
,,,,,,SP,4/1/96,6,8.7,,,,,,,,,
,,,,,,SP,4/1/96,7,8.4,,,,,,,,,
,,,,,,SP,4/1/96,8,8.2,,,,,,,,,
,,,,,,SP,4/1/96,9,7.8,,,,,,,,,
,,,,,,SP,4/1/96,10,7.5,,,,,,,,,
,,,,,,SP,4/1/96,11,7.3,,,,,,,,,
,,,,,,SP,4/1/96,12,6.8,,,,,,,,,
,,,,,,SP,4/1/96,13,6.1,,,,,,,,,
,,,,,,SP,4/1/96,14,4.2,,,,,,,,,
,,,,,,SP,4/1/96,15,2.6,,,,,,,,,
,,,,,,SP,4/1/96,16,2.2,,,,,,,,,
,,,,,,SP,4/1/96,17,0.5,,,,,,,,,
,,,,,,SP,4/1/96,18,0.1,,,,,,,,,
,,,,,,SP,4/1/96,18,,,,,,,,,,
,,,,,,SP,5/14/96,0,10.3,568,431.6,0.76,,,,,,
,,,,,,SP,5/14/96,1,10.2,576,377,0.655,,,,,,
,,,,,,SP,5/14/96,2,10,581,179.6,0.309,,,,,,
,,,,,,SP,5/14/96,3,9.8,584,153.4,0.263,,,,,,
,,,,,,SP,5/14/96,4,9.8,586,87.5,0.149,,,,,,
,,,,,,SP,5/14/96,5,9.6,587,58.97,0.1,,,,,,
,,,,,,SP,5/14/96,6,9.3,583,40.28,0.069,,,,,,
,,,,,,SP,5/14/96,7,8.6,576,26.28,0.046,,,,,,
,,,,,,SP,5/14/96,8,8.5,570,17.99,0.032,,,,,,
,,,,,,SP,5/14/96,9,8.2,560,11.93,0.021,,,,,,
,,,,,,SP,5/14/96,10,7.4,549,7.81,0.014,,,,,,
,,,,,,SP,5/14/96,11,7.3,532,4.48,0.008,,,,,,
,,,,,,SP,5/14/96,12,5.1,508,2.17,0.004,,,,,,
,,,,,,SP,5/14/96,13,5,496,1.44,0.003,,,,,,
,,,,,,SP,5/14/96,14,4.2,,,,,,,,,
,,,,,,SP,5/14/96,15,3.3,,,,,,,,,
,,,,,,SP,5/14/96,16,3.1,,,,,,,,,
,,,,,,SP,5/14/96,17,2.7,,,,,,,,,
,,,,,,SP,5/14/96,18,1.7,,,,,,,,,
,,,,,,SP,5/14/96,18,,,,,,,,,,
,,,,,,SP,5/29/96,0,10.6,1472,1346,0.914,,,,,,
,,,,,,SP,5/29/96,1,10.6,1482,717,0.484,,,,,,
,,,,,,SP,5/29/96,2,10.7,1500,488.5,0.326,,,,,,
,,,,,,SP,5/29/96,3,11.1,1478,317,0.214,,,,,,
,,,,,,SP,5/29/96,4,11.4,1454,200.5,0.138,,,,,,
,,,,,,SP,5/29/96,5,13,1463,132.1,0.09,,,,,,
,,,,,,SP,5/29/96,6,13.3,1482,91.6,0.062,,,,,,
,,,,,,SP,5/29/96,7,12.8,1461,60.61,0.041,,,,,,
,,,,,,SP,5/29/96,8,10.9,1421,29.48,0.021,,,,,,
,,,,,,SP,5/29/96,9,10.1,1450,18.18,0.013,,,,,,
,,,,,,SP,5/29/96,10,8.9,1476,10.79,0.007,,,,,,
,,,,,,SP,5/29/96,10,,,,,,,,,,
,,,,,,SP,5/29/96,11,8.5,1509,7.55,0.005,,,,,,
,,,,,,SP,5/29/96,12,8.1,1476,6.53,0.004,,,,,,
,,,,,,SP,5/29/96,13,7.3,1451,3.86,0.003,,,,,,
,,,,,,SP,5/29/96,14,7,1484,2.24,0.002,,,,,,
,,,,,,SP,5/29/96,15,6.5,,,,,,,,,
,,,,,,SP,5/29/96,16,5.4,,,,,,,,,
,,,,,,SP,5/29/96,17,4.7,,,,,,,,,
,,,,,,SP,5/29/96,18,3.9,,,,,,,,,
,,,,,,SP,6/10/96,0,9.6,711,562.5,0.791,,,,,,
,,,,,,SP,6/10/96,1,9.8,732,397.5,0.543,,,,,,
,,,,,,SP,6/10/96,2,10,756,256.2,0.339,,,,,,
,,,,,,SP,6/10/96,3,10.4,784,158.8,0.203,,,,,,
,,,,,,SP,6/10/96,4,10.6,807,117.7,0.146,,,,,,
,,,,,,SP,6/10/96,5,13.3,835,84.3,0.101,,,,,,
,,,,,,SP,6/10/96,5,,,,,,,,,,
,,,,,,SP,6/10/96,6,14.6,875,65.86,0.075,,,,,,
,,,,,,SP,6/10/96,7,14.6,863,46.38,0.054,,,,,,
,,,,,,SP,6/10/96,8,14.4,861,31.98,0.037,,,,,,
,,,,,,SP,6/10/96,9,13.4,873,21.74,0.025,,,,,,
,,,,,,SP,6/10/96,10,12.8,883,13.72,0.016,,,,,,
,,,,,,SP,6/10/96,11,9.8,912,7.99,0.009,,,,,,
,,,,,,SP,6/10/96,12,8.7,954,4.96,0.005,,,,,,
,,,,,,SP,6/10/96,13,7.6,986,3.26,0.003,,,,,,
,,,,,,SP,6/10/96,14,7,1297,2.76,0.002,,,,,,
,,,,,,SP,6/10/96,15,5.8,1692,2.18,0.001,,,,,,
,,,,,,SP,6/10/96,16,5.1,1718,1.44,0.001,,,,,,
,,,,,,SP,6/10/96,17,4.4,,,,,,,,,
,,,,,,SP,6/10/96,18,3.5,,,,,,,,,
,,,,,,SP,6/26/96,0,9,474,371.9,0.785,,,,,,
,,,,,,SP,6/26/96,1,8.9,434,207.6,0.478,,,,,,
,,,,,,SP,6/26/96,2,9,472,151.3,0.321,,,,,,
,,,,,,SP,6/26/96,3,9.1,488,114.9,0.235,,,,,,
,,,,,,SP,6/26/96,3,,,,,,,,,,
,,,,,,SP,6/26/96,4,9.1,505,96.4,0.191,,,,,,
,,,,,,SP,6/26/96,5,11.2,497,61.73,0.124,,,,,,
,,,,,,SP,6/26/96,6,13.6,424,37.04,0.087,,,,,,
,,,,,,SP,6/26/96,7,13.8,380,23.24,0.061,,,,,,
,,,,,,SP,6/26/96,8,13.6,361,15.97,0.044,,,,,,
,,,,,,SP,6/26/96,9,13.6,379,11.57,0.031,,,,,,
,,,,,,SP,6/26/96,10,13.1,403,8.58,0.021,,,,,,
,,,,,,SP,6/26/96,11,12,415,6.07,0.015,,,,,,
,,,,,,SP,6/26/96,12,10.2,,,,,,,,,
,,,,,,SP,6/26/96,13,8.4,,,,,,,,,
,,,,,,SP,6/26/96,14,7,,,,,,,,,
,,,,,,SP,6/26/96,15,5.8,,,,,,,,,
,,,,,,SP,6/26/96,16,4.2,,,,,,,,,
,,,,,,SP,6/26/96,17,2.2,,,,,,,,,
,,,,,,SP,6/26/96,18,0.5,,,,,,,,,
,,,,,,SP,7/10/96,0,8.4,787,1011,,,,,,,
,,,,,,SP,7/10/96,1,8.4,838,686,0.819,,,,,,
,,,,,,SP,7/10/96,2,8.3,773,421.2,0.545,,,,,,
,,,,,,SP,7/10/96,3,8.3,720,348.1,0.483,,,,,,
,,,,,,SP,7/10/96,4,8.3,865,248.6,0.287,,,,,,
,,,,,,SP,7/10/96,5,12,877,198,0.226,,,,,,
,,,,,,SP,7/10/96,5,,,,,,,,,,
,,,,,,SP,7/10/96,6,13.9,860,151.3,0.176,,,,,,
,,,,,,SP,7/10/96,7,13.9,808,58.01,0.072,,,,,,
,,,,,,SP,7/10/96,8,13.7,,,,,,,,,
,,,,,,SP,7/10/96,9,13.3,,,,,,,,,
,,,,,,SP,7/10/96,10,12.5,,,,,,,,,
,,,,,,SP,7/10/96,11,11.2,,,,,,,,,
,,,,,,SP,7/10/96,12,10.3,,,,,,,,,
,,,,,,SP,7/10/96,13,8.1,,,,,,,,,
,,,,,,SP,7/10/96,14,6.6,,,,,,,,,
,,,,,,SP,7/10/96,15,4.4,,,,,,,,,
,,,,,,SP,7/10/96,16,2.5,,,,,,,,,
,,,,,,SP,7/10/96,17,0.3,,,,,,,,,
,,,,,,SP,7/10/96,18,0.3,,,,,,,,,
,,,,,,SP,7/25/96,0,8.5,506,432.5,0.855,,,,,,
,,,,,,SP,7/25/96,1,8.9,540,246.4,0.456,,,,,,
,,,,,,SP,7/25/96,2,8.6,488,131.9,0.27,,,,,,
,,,,,,SP,7/25/96,3,8.7,447,98.4,0.22,,,,,,
,,,,,,SP,7/25/96,4,8.8,444,77.8,0.175,,,,,,
,,,,,,SP,7/25/96,5,8.9,450,61.4,0.136,,,,,,
,,,,,,SP,7/25/96,6,14.1,460,51.78,0.113,,,,,,
,,,,,,SP,7/25/96,7,15,484,32.75,0.068,,,,,,
,,,,,,SP,7/25/96,8,14.7,517,23.92,0.046,,,,,,
,,,,,,SP,7/25/96,9,13.9,538,17.44,0.032,,,,,,
,,,,,,SP,7/25/96,10,13.2,454,9.54,0.021,,,,,,
,,,,,,SP,7/25/96,11,11.8,423,5.62,0.013,,,,,,
,,,,,,SP,7/25/96,12,10.7,427,3.31,0.008,,,,,,
,,,,,,SP,7/25/96,12,,,,,,,,,,
,,,,,,SP,7/25/96,13,9.2,455,1.85,0.004,,,,,,
,,,,,,SP,7/25/96,14,7,,,,,,,,,
,,,,,,SP,7/25/96,15,3.8,,,,,,,,,
,,,,,,SP,7/25/96,16,0.8,,,,,,,,,
,,,,,,SP,7/25/96,17,0.7,,,,,,,,,
,,,,,,SP,7/25/96,18,0.7,,,,,,,,,
,,,,,,SP,8/8/96,0,8.4,1634,1469,0.899,,,,,,
,,,,,,SP,8/8/96,1,8.4,1573,956,0.608,,,,,,
,,,,,,SP,8/8/96,2,8.4,1580,682.2,0.432,,,,,,
,,,,,,SP,8/8/96,3,8.4,1564,468.8,0.3,,,,,,
,,,,,,SP,8/8/96,4,8.8,1559,327.1,0.21,,,,,,
,,,,,,SP,8/8/96,5,9.1,1549,231.5,0.149,,,,,,
,,,,,,SP,8/8/96,6,11.2,1551,169.5,0.109,,,,,,
,,,,,,SP,8/8/96,7,14.4,1565,125.5,0.08,,,,,,
,,,,,,SP,8/8/96,8,14,1560,91.7,0.059,,,,,,
,,,,,,SP,8/8/96,9,13.5,1593,63.95,0.04,,,,,,
,,,,,,SP,8/8/96,10,12.5,1620,46.95,0.029,,,,,,
,,,,,,SP,8/8/96,11,11.4,1635,37,0.023,,,,,,
,,,,,,SP,8/8/96,12,9.4,1628,30.12,0.019,,,,,,
,,,,,,SP,8/8/96,13,8.2,1660,23.95,0.014,,,,,,
,,,,,,SP,8/8/96,14,6.8,1665,19.25,0.012,,,,,,
,,,,,,SP,8/8/96,15,2.6,,,,,,,,,
,,,,,,SP,8/8/96,16,0.4,,,,,,,,,
,,,,,,SP,8/8/96,17,0.3,,,,,,,,,
,,,,,,SP,8/8/96,18,0.2,,,,,,,,,
,,,,,,SP,8/8/96,18,,,,,,,,,,
,,,,,,SP,8/20/96,0,8.2,1011,572.6,0.566,,,,,,
,,,,,,SP,8/20/96,1,8.2,634,247.5,0.39,,,,,,
,,,,,,SP,8/20/96,2,8.2,665,188.5,0.283,,,,,,
,,,,,,SP,8/20/96,3,8.1,696,148.9,0.214,,,,,,
,,,,,,SP,8/20/96,4,8.1,696,116.4,0.167,,,,,,
,,,,,,SP,8/20/96,5,8.3,747,80.9,0.108,,,,,,
,,,,,,SP,8/20/96,6,10.7,649,50.22,0.077,,,,,,
,,,,,,SP,8/20/96,7,14.1,607,32.5,0.054,,,,,,
,,,,,,SP,8/20/96,8,14.1,689,25.81,0.037,,,,,,
,,,,,,SP,8/20/96,9,13.3,800,20.58,0.026,,,,,,
,,,,,,SP,8/20/96,10,12.4,779,12.27,0.016,,,,,,
,,,,,,SP,8/20/96,11,10.9,714,8.16,0.011,,,,,,
,,,,,,SP,8/20/96,12,9.4,784,5.43,0.007,,,,,,
,,,,,,SP,8/20/96,13,7.6,,,,,,,,,
,,,,,,SP,8/20/96,14,5,,,,,,,,,
,,,,,,SP,8/20/96,15,0.5,,,,,,,,,
,,,,,,SP,8/20/96,16,0.2,,,,,,,,,
,,,,,,SP,8/20/96,17,0.1,,,,,,,,,
,,,,,,SP,8/20/96,18,0.1,,,,,,,,,
,,,,,,SP,8/20/96,18,,,,,,,,,,
,,,,,,SP,9/5/96,0,8.2,617,430,0.697,,,,,,
,,,,,,SP,9/5/96,1,8.2,608,179.1,0.295,,,,,,
,,,,,,SP,9/5/96,2,8.2,606,104.9,0.173,,,,,,
,,,,,,SP,9/5/96,3,8.2,606,118.2,0.195,,,,,,
,,,,,,SP,9/5/96,4,8.2,604,99.4,0.165,,,,,,
,,,,,,SP,9/5/96,5,8.2,605,77.1,0.127,,,,,,
,,,,,,SP,9/5/96,6,9.7,608,60.5,0.1,,,,,,
,,,,,,SP,9/5/96,7,14.3,606,44.05,0.073,,,,,,
,,,,,,SP,9/5/96,8,14.5,599,31.74,0.053,,,,,,
,,,,,,SP,9/5/96,9,13.6,602,22.62,0.038,,,,,,
,,,,,,SP,9/5/96,10,12.8,605,15.18,0.025,,,,,,
,,,,,,SP,9/5/96,11,12,610,10.02,0.016,,,,,,
,,,,,,SP,9/5/96,12,9.9,612,6.54,0.011,,,,,,
,,,,,,SP,9/5/96,13,8.5,614,4.35,0.007,,,,,,
,,,,,,SP,9/5/96,14,5,624,2.18,0.003,,,,,,
,,,,,,SP,9/5/96,15,0.7,624,1.09,0.002,,,,,,
,,,,,,SP,9/5/96,15,,,,,,,,,,
,,,,,,SP,9/5/96,16,0.2,,,,,,,,,
,,,,,,SP,9/5/96,17,0.2,,,,,,,,,
,,,,,,SP,9/5/96,18,0.2,,,,,,,,,
,,,,,,SP,9/18/96,0,9.3,629,569.6,0.906,,,,,,
,,,,,,SP,9/18/96,1,9.2,644,367.8,0.571,,,,,,
,,,,,,SP,9/18/96,2,9.3,659,240.4,0.365,,,,,,
,,,,,,SP,9/18/96,3,9.3,674,163.1,0.242,,,,,,
,,,,,,SP,9/18/96,4,9.3,648,111.4,0.172,,,,,,
,,,,,,SP,9/18/96,5,9.2,646,78.1,0.121,,,,,,
,,,,,,SP,9/18/96,6,9.2,657,55.57,0.085,,,,,,
,,,,,,SP,9/18/96,7,9.3,654,41.1,0.063,,,,,,
,,,,,,SP,9/18/96,8,12.7,648,29.36,0.045,,,,,,
,,,,,,SP,9/18/96,9,13.2,667,19.65,0.029,,,,,,
,,,,,,SP,9/18/96,10,11.7,670,13.09,0.02,,,,,,
,,,,,,SP,9/18/96,11,10.2,677,7.54,0.011,,,,,,
,,,,,,SP,9/18/96,12,8.2,684,4.36,0.006,,,,,,
,,,,,,SP,9/18/96,13,6.9,675,2.2,0.003,,,,,,
,,,,,,SP,9/18/96,14,4.4,695,1.09,0.002,,,,,,
,,,,,,SP,9/18/96,15,1.1,695,0.85,0.001,,,,,,
,,,,,,SP,9/18/96,15,,,,,,,,,,
,,,,,,SP,9/18/96,16,0.2,,,,,,,,,
,,,,,,SP,9/18/96,17,0.2,,,,,,,,,
,,,,,,SP,9/18/96,18,0.1,,,,,,,,,
,,,,,,SP,9/30/96,0,9.5,1317,1084,0.823,,,,,,
,,,,,,SP,9/30/96,1,9.5,1035,600,0.58,,,,,,
,,,,,,SP,9/30/96,2,9.5,1287,497.6,0.387,,,,,,
,,,,,,SP,9/30/96,3,9.5,1349,381.5,0.283,,,,,,
,,,,,,SP,9/30/96,4,9.5,1340,270,0.201,,,,,,
,,,,,,SP,9/30/96,5,9.5,1380,191,0.138,,,,,,
,,,,,,SP,9/30/96,6,9.5,1186,116.6,0.098,,,,,,
,,,,,,SP,9/30/96,7,9.5,1215,91,0.075,,,,,,
,,,,,,SP,9/30/96,8,9.5,1328,71.9,0.054,,,,,,
,,,,,,SP,9/30/96,9,11,958,37.73,0.039,,,,,,
,,,,,,SP,9/30/96,10,11.9,1182,29.56,0.025,,,,,,
,,,,,,SP,9/30/96,10,,,,,,,,,,
,,,,,,SP,9/30/96,11,10.4,1291,22.84,0.018,,,,,,
,,,,,,SP,9/30/96,12,8.5,920,10.53,0.011,,,,,,
,,,,,,SP,9/30/96,13,5.4,840,6.37,0.008,,,,,,
,,,,,,SP,9/30/96,14,2.7,521,2.78,0.005,,,,,,
,,,,,,SP,9/30/96,15,0.3,,,,,,,,,
,,,,,,SP,9/30/96,16,0.3,,,,,,,,,
,,,,,,SP,9/30/96,17,0.2,,,,,,,,,
,,,,,,SP,9/30/96,18,0.2,,,,,,,,,
,,,,,,SP,10/15/96,0,9.9,972,798,0.821,,,,,,
,,,,,,SP,10/15/96,1,10.3,970,129.3,0.133,,,,,,
,,,,,,SP,10/15/96,2,10.4,1006,383.2,0.381,,,,,,
,,,,,,SP,10/15/96,3,10.4,1034,291.8,0.282,,,,,,
,,,,,,SP,10/15/96,4,10.4,984,107.2,0.109,,,,,,
,,,,,,SP,10/15/96,5,10.4,997,123.9,0.124,,,,,,
,,,,,,SP,10/15/96,5,,,,,,,,,,
,,,,,,SP,10/15/96,6,10.4,1016,99.6,0.098,,,,,,
,,,,,,SP,10/15/96,7,10.4,1019,72.6,0.071,,,,,,
,,,,,,SP,10/15/96,8,10.4,1001,51.61,0.052,,,,,,
,,,,,,SP,10/15/96,9,10.3,1009,36.92,0.037,,,,,,
,,,,,,SP,10/15/96,10,10.3,1022,29.53,0.029,,,,,,
,,,,,,SP,10/15/96,11,10.1,976,20.71,0.021,,,,,,
,,,,,,SP,10/15/96,12,8.5,995,13.2,0.013,,,,,,
,,,,,,SP,10/15/96,13,5.5,1010,7.65,0.008,,,,,,
,,,,,,SP,10/15/96,14,1,1013,4.41,0.004,,,,,,
,,,,,,SP,10/15/96,15,0.3,,,,,,,,,
,,,,,,SP,10/15/96,16,0.2,,,,,,,,,
,,,,,,SP,10/15/96,17,0.2,,,,,,,,,
,,,,,,SP,10/15/96,18,0.2,,,,,,,,,
,,,,,,SP,11/6/96,0,9.3,115,103.4,0.899,,,,,,
,,,,,,SP,11/6/96,1,9.4,112,44.71,0.399,,,,,,
,,,,,,SP,11/6/96,2,9.4,110,23.81,0.216,,,,,,
,,,,,,SP,11/6/96,3,9.5,115,13.65,0.119,,,,,,
,,,,,,SP,11/6/96,4,9.5,114,7.52,0.066,,,,,,
,,,,,,SP,11/6/96,5,9.5,104,3.81,0.037,,,,,,
,,,,,,SP,11/6/96,6,9.5,116,1.84,0.016,,,,,,
,,,,,,SP,11/6/96,7,9.5,122,0.59,0.005,,,,,,
,,,,,,SP,11/6/96,8,9.5,,,,,,,,,
,,,,,,SP,11/6/96,9,9.5,,,,,,,,,
,,,,,,SP,11/6/96,10,9.5,,,,,,,,,
,,,,,,SP,11/6/96,11,9.5,,,,,,,,,
,,,,,,SP,11/6/96,12,9.5,,,,,,,,,
,,,,,,SP,11/6/96,13,9.5,,,,,,,,,
,,,,,,SP,11/6/96,14,9.5,,,,,,,,,
,,,,,,SP,11/6/96,15,9.4,,,,,,,,,
,,,,,,SP,11/6/96,16,9.4,,,,,,,,,
,,,,,,SP,11/6/96,17,9,,,,,,,,,
,,,,,,SP,11/6/96,18,0.2,,,,,,,,,
,,,,,,SP,11/6/96,18,,,,,,,,,,
,,,,,,SP,1/14/97,0,12,,,,,1/14/97,11,37,26,
,,,,,,SP,1/14/97,1,11.1,,,,,,,,,
,,,,,,SP,1/14/97,2,11,,,,,,,,,
,,,,,,SP,1/14/97,3,11,,,,,,,,,
,,,,,,SP,1/14/97,4,11,,,,,,,,,
,,,,,,SP,1/14/97,5,10.7,,,,,,,,,
,,,,,,SP,1/14/97,6,10.5,,,,,,,,,
,,,,,,SP,1/14/97,7,10.3,,,,,,,,,
,,,,,,SP,1/14/97,8,10.2,,,,,,,,,
,,,,,,SP,1/14/97,9,10,,,,,,,,,
,,,,,,SP,1/14/97,10,9.8,,,,,,,,,
,,,,,,SP,1/14/97,10,,,,,,,,,,
,,,,,,SP,1/14/97,11,9.5,,,,,,,,,
,,,,,,SP,1/14/97,12,9.4,,,,,,,,,
,,,,,,SP,1/14/97,13,9.1,,,,,,,,,
,,,,,,SP,1/14/97,14,8.7,,,,,,,,,
,,,,,,SP,1/14/97,15,8.3,,,,,,,,,
,,,,,,SP,1/14/97,16,7.3,,,,,,,,,
,,,,,,SP,1/14/97,17,5.3,,,,,,,,,
,,,,,,SP,1/14/97,18,0.7,,,,,,,,,
,,,,,,SP,2/17/97,0,11.3,,,,,2/17/97,24.5,40,26,
,,,,,,SP,2/17/97,1,11.3,,,,,,,,,
,,,,,,SP,2/17/97,2,11.3,,,,,,,,,
,,,,,,SP,2/17/97,3,11.3,,,,,,,,,
,,,,,,SP,2/17/97,4,11.2,,,,,,,,,
,,,,,,SP,2/17/97,5,10.8,,,,,,,,,
,,,,,,SP,2/17/97,6,10.5,,,,,,,,,
,,,,,,SP,2/17/97,7,10.3,,,,,,,,,
,,,,,,SP,2/17/97,8,10.1,,,,,,,,,
,,,,,,SP,2/17/97,9,9.8,,,,,,,,,
,,,,,,SP,2/17/97,10,9.4,,,,,,,,,
,,,,,,SP,2/17/97,11,8.9,,,,,,,,,
,,,,,,SP,2/17/97,12,8.5,,,,,,,,,
,,,,,,SP,2/17/97,13,7.9,,,,,,,,,
,,,,,,SP,2/17/97,14,7.1,,,,,,,,,
,,,,,,SP,2/17/97,15,6.3,,,,,,,,,
,,,,,,SP,2/17/97,16,4.9,,,,,,,,,
,,,,,,SP,2/17/97,17,2.1,,,,,,,,,
,,,,,,SP,2/17/97,18,0.7,,,,,,,,,
,,,,,,SP,2/17/97,18,,,,,,,,,,
,,,,,,SP,3/25/97,0,12.1,602,0,0,,3/25/97,31,44,31,
,,,,,,SP,3/25/97,1,11.9,,,,,,,,,
,,,,,,SP,3/25/97,2,11.7,,,,,,,,,
,,,,,,SP,3/25/97,3,11.6,,,,,,,,,
,,,,,,SP,3/25/97,4,11.5,,,,,,,,,
,,,,,,SP,3/25/97,5,11.1,,,,,,,,,
,,,,,,SP,3/25/97,6,10.7,,,,,,,,,
,,,,,,SP,3/25/97,7,10.4,,,,,,,,,
,,,,,,SP,3/25/97,8,9.8,,,,,,,,,
,,,,,,SP,3/25/97,9,9.5,,,,,,,,,
,,,,,,SP,3/25/97,10,9,,,,,,,,,
,,,,,,SP,3/25/97,10,,,,,,,,,,
,,,,,,SP,3/25/97,11,8.4,,,,,,,,,
,,,,,,SP,3/25/97,12,7.8,,,,,,,,,
,,,,,,SP,3/25/97,13,6.9,,,,,,,,,
,,,,,,SP,3/25/97,14,5.9,,,,,,,,,
,,,,,,SP,3/25/97,15,4,,,,,,,,,
,,,,,,SP,3/25/97,16,2.5,,,,,,,,,
,,,,,,SP,3/25/97,17,1.4,,,,,,,,,
,,,,,,SP,3/25/97,18,0.5,,,,,,,,,
,,,,,,SP,5/6/97,0,11.4,1446,1275,0.882,,,,,,
,,,,,,SP,5/6/97,1,11.6,1509,516.9,0.343,,,,,,
,,,,,,SP,5/6/97,2,11.6,1495,328.5,0.22,,,,,,
,,,,,,SP,5/6/97,3,11.7,1481,172.7,0.117,,,,,,
,,,,,,SP,5/6/97,4,11.4,1466,98,0.067,,,,,,
,,,,,,SP,5/6/97,5,11.3,1453,53.57,0.037,,,,,,
,,,,,,SP,5/6/97,6,11.2,1458,30.71,0.021,,,,,,
,,,,,,SP,5/6/97,7,11.2,1454,17.94,0.012,,,,,,
,,,,,,SP,5/6/97,8,10.8,1463,9.9,0.007,,,,,,
,,,,,,SP,5/6/97,9,10.7,,,,,,,,,
,,,,,,SP,5/6/97,10,10.6,,,,,,,,,
,,,,,,SP,5/6/97,11,10.5,,,,,,,,,
,,,,,,SP,5/6/97,12,10.3,,,,,,,,,
,,,,,,SP,5/6/97,13,10.2,,,,,,,,,
,,,,,,SP,5/6/97,14,10.1,,,,,,,,,
,,,,,,SP,5/6/97,15,9.7,,,,,,,,,
,,,,,,SP,5/6/97,16,9.5,,,,,,,,,
,,,,,,SP,5/6/97,17,9.5,,,,,,,,,
,,,,,,SP,5/6/97,18,9.4,,,,,,,,,
,,,,,,SP,5/6/97,18,,,,,,,,,,
,,,,,,SP,5/21/97,0,11.4,1742,1818,,,,,,,
,,,,,,SP,5/21/97,1,11.5,1726,1013,0.587,,,,,,
,,,,,,SP,5/21/97,2,11.5,1729,631.3,0.365,,,,,,
,,,,,,SP,5/21/97,3,11.6,1731,384.4,0.222,,,,,,
,,,,,,SP,5/21/97,4,11.6,1728,240.9,0.139,,,,,,
,,,,,,SP,5/21/97,5,11.6,1731,151.1,0.087,,,,,,
,,,,,,SP,5/21/97,6,11.7,1724,99.6,0.058,,,,,,
,,,,,,SP,5/21/97,7,11.7,1702,65.83,0.039,,,,,,
,,,,,,SP,5/21/97,8,11.7,1713,42.05,0.025,,,,,,
,,,,,,SP,5/21/97,9,11.5,1720,29.57,0.017,,,,,,
,,,,,,SP,5/21/97,10,11.4,1718,18.98,0.011,,,,,,
,,,,,,SP,5/21/97,11,11.4,1714,12.31,0.007,,,,,,
,,,,,,SP,5/21/97,12,11.2,1706,8.23,0.005,,,,,,
,,,,,,SP,5/21/97,13,11,,,,,,,,,
,,,,,,SP,5/21/97,14,11,,,,,,,,,
,,,,,,SP,5/21/97,15,10.7,,,,,,,,,
,,,,,,SP,5/21/97,16,10.5,,,,,,,,,
,,,,,,SP,5/21/97,17,10.2,,,,,,,,,
,,,,,,SP,5/21/97,18,10,,,,,,,,,
,,,,,,SP,6/4/97,0,9.5,934,934,1,,,,,,
,,,,,,SP,6/4/97,1,9.7,871,560.4,0.643,,,,,,
,,,,,,SP,6/4/97,2,10,1034,487.8,0.472,,,,,,
,,,,,,SP,6/4/97,3,10.6,1098,364.8,0.332,,,,,,
,,,,,,SP,6/4/97,3,,,,,,,,,,
,,,,,,SP,6/4/97,4,11.3,946,216,0.228,,,,,,
,,,,,,SP,6/4/97,5,11.7,1121,180.2,0.161,,,,,,
,,,,,,SP,6/4/97,6,12.1,1208,130.1,0.108,,,,,,
,,,,,,SP,6/4/97,7,12.2,864,66.09,0.076,,,,,,
,,,,,,SP,6/4/97,8,12.3,1139,57.14,0.05,,,,,,
,,,,,,SP,6/4/97,9,12,948,30.54,0.032,,,,,,
,,,,,,SP,6/4/97,10,11.8,810,16.34,0.02,,,,,,
,,,,,,SP,6/4/97,11,11,941,11.68,0.012,,,,,,
,,,,,,SP,6/4/97,12,10.5,973,8.16,0.008,,,,,,
,,,,,,SP,6/4/97,13,10.2,1022,5.55,0.005,,,,,,
,,,,,,SP,6/4/97,14,9.9,,,,,,,,,
,,,,,,SP,6/4/97,15,9.8,,,,,,,,,
,,,,,,SP,6/4/97,16,9.4,,,,,,,,,
,,,,,,SP,6/4/97,17,9,,,,,,,,,
,,,,,,SP,6/4/97,18,7.2,,,,,,,,,
,,,,,,SP,6/18/97,0,8.7,761,604.8,0.795,,,,,,
,,,,,,SP,6/18/97,1,8.8,776,397.1,0.512,,,,,,
,,,,,,SP,6/18/97,2,8.8,788,276.5,0.351,,,,,,
,,,,,,SP,6/18/97,3,8.8,802,177.7,0.222,,,,,,
,,,,,,SP,6/18/97,4,10.7,808,138.1,0.171,,,,,,
,,,,,,SP,6/18/97,5,11.5,815,104.9,0.129,,,,,,
,,,,,,SP,6/18/97,6,11.7,820,80.9,0.099,,,,,,
,,,,,,SP,6/18/97,7,11.7,831,62.73,0.075,,,,,,
,,,,,,SP,6/18/97,8,11.7,832,47.73,0.057,,,,,,
,,,,,,SP,6/18/97,9,11.8,832,35.1,0.042,,,,,,
,,,,,,SP,6/18/97,10,11.3,832,23.64,0.028,,,,,,
,,,,,,SP,6/18/97,11,10.7,830,15.42,0.019,,,,,,
,,,,,,SP,6/18/97,12,9.6,816,9.32,0.011,,,,,,
,,,,,,SP,6/18/97,13,9.3,806,5.49,0.007,,,,,,
